id,text,category
14716,@Epilith there's a difference between acknowledgement and celebration.,NHS
14717,Liberalism is a thinking problem.,NHS
14718,ur disgustingnstop confusing kinds,NHS
14719,I'm literally asking for evidence and the source of when annie came out an no one is saying anything.nGuess it's false.,NHS
14720,All lives matter. Especially children lives matter THE MOST. End child trafficking!!!!!! End wars!!!!!!!! End hunger!!!!! Children are our future! We need focus on them!,HS
14721,@Jessica Walker I’m sorry but I disagree with your existence,NHS
14722,We all have problems..im gonna be homeless..im hungry..sick..always needed help from someone to hold out a hand. To me. Do u know how many woman live inside of homes with cops who hurt them everyday and No one will help..,NHS
14723,So few people understand the beautiful humanitarian side that Madonna is. She’s incredible. ‍,NHS
14724,I just wish I was older so I could've witnessed her greatness year by year ...,NHS
14725,Enoch was right but  the powers that be wouldnt listen to him,NHS
14726,Is that what happened?,NHS
14727,Do they really think that people will be less racist if they destroy cars and stores after the death of a black person? They will hate them even more,NHS
14728,@Matthew Keehan it is un hommage to them?,NHS
14729,Sam Garcia did you spend all that time I'm eating breakfast to crafting this argument without looking up concrete examples from Uber?,NHS
14730,Because truth is controversial,NHS
14731,@Alucard Yeah but I'm disabled so you're ablelist and I WIN!,NHS
14732,I don't understand when people say they don't agree with homosexuality,HS
14733,So when is it native Americans lives matter movement?,NHS
14734,queen of pop,NHS
14735,I'm so thankful that growing up I had those construction toys to play with when I was young. It's amazing that you've inspired such young girls to become excited about building things and learning about engineering.,HS
14736,I tear up when I even hear the words conversion therapy,NHS
14737,A feminist she was a feminist when directing the movie nbut no longer Is she a feminist literally the director of the film is a fucking women,NHS
14738,Something like this must be done all around to refrain such suppressionsn #raise your voice ....dictators must be down,NHS
14739,I’m literally wearing cuffed jeans as we speak,NHS
14740,2 fake wave incoming lol,NHS
14741,There is nothing to stop those who dislike the UK from going to a black country and see how they will be treated over there when protesting.,NHS
14742,@Baden Jones all you have to do is look a couple comment above these,NHS
14743,The cop and the one on his right I tip my hat to both of you,NHS
14744,“That would just be pure mean”nPROTECT HER,NHS
14745,>.>nIf your professor never made you look stupid in class then bless your soul.,NHS
14746,fluff ball ok calm down it’s the youtube comment section.,NHS
14747,She looks great and she's very inteligent.,NHS
14748,it was just therapy did you skip over the part where he said he was physically and verbally abused? Therapy is me talking to my therapist about my emotions so I can work through them better. What he went through isn't therapy,NHS
14749,Why not take charge of your own life regardless of race or gender instead of wasting time and energy pointing  and blaming. Stay away from mind control /poison propaganda and build your dream life your way inspite of what anyone tells you. Millions have done it against all odds and millions will continue to do it. Stop looking for excuses,NHS
14750,STOP BLM THESE RACIST IGNORANT THUGS,NHS
14751,What does TONY TIMKA think? Hmmmm,NHS
14752,@Chamilla Robshaw to hell with their mentality. Me I follow my heart and Jesus.,NHS
14753,Wait he was beaten with a bible?!nI'm a Christian but I support the LGBTQ+ community. And if I had a kid and I found out my kid was beaten with a bible whoever beat them with a bible would no longer have the appendages to do that.,NHS
14754,You can't legislate love - Denzel Washington,NHS
14755,the muslims are coming right for us BANG!,NHS
14756,Omg I sound so mean but I thought that toooo,NHS
14757,We love Asians too and we always will,NHS
14758,@Tim S in africa it happens in war torn libya most african countries have only been used for slavery by Europeans we will continue to destroy thrse statues whether u like it or not and how does destroying one statue ruin the whole city,NHS
14759,It SHOULD NOT Be controversial to say or believe that ALL LIVES MATTER!n    Or that HUMAN lives matter....For that matter!,NHS
14760,I'm sure there are a lot of sheriffs doing a good job. Usually people search for the apples you can't eat. And that's not a very good business,NHS
14761,@Matthew its just the first thing that you notice when you click on this video...i'm not really interested in what she has to say cuase she is kind aboring and has always been....she is a good person dont get me worng ...but good doenst make her interesting,NHS
14762,BLM is a racist group......it’s in the name! If they truly were trying to make a difference they would say ALL LIVES MATTER and quit dividing us by using a color! And that folks is the bottom line!,NHS
14763,Pretty soon WW3 (the real deal) will happen all because of some guy who isn’t important died,NHS
14764,Yes these kids get it,NHS
14765,Hay Great Big Story,NHS
14766,What is the ultimate goal?,NHS
14767,Yes Juan sucking up to them,NHS
14768,So slavery being bad is  a belief now,NHS
14769,jo ma if they are miserable,NHS
14770,I think it's tragic that you have Black Christians engaging in genocide,NHS
14771,I wonder if BLM protesters will ever give a voice to black and Asian people who are currently smuggled into modern day slave labour in the UAE and other Middle East countries,NHS
14772,@starrynight0621 Not everyone is supportive of my choice and I've lost some friends because they don't believe I can do it. It's great though wish I had friends like yours!,HS
14773,Melvin Foo so this video is just feminists complaining about some stupid shit AGAIN,NHS
14774,This is crazy all lives matter and if it doesn’t it’s reverse racism,NHS
14775,Phanicing At The Chemical G-Note so with you’re logic we could decrease human population significantly for the sake of “love”,NHS
14776,the reason gta 6 didnt come out is because rockstar didnt have too,NHS
14777,All these comments are exactly what is wrong with LGBT supporters. It’s all good until you say you’re not really for homosexuality but you can respect people’s decisions. So the girl with the short hair just has to be in the closet? What happened to not putting people in a box?,NHS
14778,Ambuscade I suppose I was ignorant to some history. I’m not someone to argue when I’m wrong. I’ll look into that.,NHS
14779,TheLegend27 Is Alive an opinion is rather or not you like coffee. You can’t have an opinion on another’s life. If your religion teaches you to hate someone for the way their DNA is wired,NHS
14780,Sheriff David Clarke ;- one seriously intellegent man.,NHS
14781,Survivor is abused here. Unless one's life was in what can be considered an imminent danger,NHS
14782,It should be called Black Lives Matter Too,NHS
14783,Spanish life mater how about Americans life matter this Africans and Europe descendent its only about then how about the real Americans the real people from this lands no black or white am talking about the real americanos the People from this lands mexican americano life matter,NHS
14784,That kid that asked for tips on how to be a good friend is an incredible person. Wonderful. Take that and go far kid. You have a beautiful life ahead of you. You'll always be loved 🧡,HS
14785,What is the problem with more men being in engineering? Can you seriously not relate or fit in with them just because they have different genitals than you?,NHS
14786,im glad they got a male perspective to balance the discussion... dafuq. you know how much easier it is to get a job as a woman. they want to hire 50% women when theyre 20% of grads. how is that equal for a generation thats been taught woman can do anything as good as men. it should be about ability not genitals. i totally agree on that point.,HS
14787,They will start attacking whites in their homes and in schools soon!! Wait and see!! Soon a cival war will start in western country's if they keep this up!!,NHS
